OrderID,CompanyID,StatusTimestamp,StatusCode,StatusName
1109,20,2023-06-10 04:11:00,123,Error
1110,46,2023-01-21 00:00:00,111,Created
1110,46,2023-01-21 02:56:00,222,Interacted
1110,46,2023-01-21 04:26:00,444,Login Attempted
1110,46,2023-01-21 07:53:00,543,Timeout
1111,49,2023-11-23 00:00:00,111,Created
1111,49,2023-11-23 02:32:00,222,Interacted
1111,49,2023-11-23 03:17:00,123,Error
1112,28,2023-07-21 00:00:00,111,Created
1112,28,2023-07-21 03:09:00,222,Interacted
1112,28,2023-07-21 07:11:00,444,Login Attempted
1112,28,2023-07-21 08:49:00,555,Login Success
1112,28,2023-07-21 11:03:00,666,MFA
1112,28,2023-07-21 13:13:00,123,Error
1113,49,2023-08-06 00:00:00,111,Created
1113,49,2023-08-06 04:48:00,222,Interacted
1113,49,2023-08-06 08:32:00,444,Login Attempted
1113,49,2023-08-06 11:06:00,555,Login Success
1113,49,2023-08-06 15:56:00,123,Error
1114,24,2023-11-08 00:00:00,111,Created
1114,24,2023-11-08 02:22:00,123,Error
1115,15,2023-03-21 00:00:00,111,Created
1115,15,2023-03-21 02:07:00,123,Error
1116,47,2023-05-04 00:00:00,111,Created
1116,47,2023-05-04 01:52:00,123,Error
1117,44,2023-05-26 00:00:00,111,Created
1117,44,2023-05-26 04:31:00,333,Interacted
1118,43,2023-01-23 00:00:00,111,Created
1118,43,2023-01-23 04:09:00,333,Interacted
1119,14,2023-11-05 00:00:00,111,Created
1119,14,2023-11-05 00:25:00,333,Interacted
1120,20,2023-02-18 00:00:00,111,Created
1120,20,2023-02-18 04:12:00,333,Interacted
1121,36,2023-08-02 00:00:00,111,Created
1121,36,2023-08-02 01:04:00,222,Interacted
1121,36,2023-08-02 03:19:00,321,Cancelled
1122,46,2023-03-26 00:00:00,111,Created
1122,46,2023-03-26 00:58:00,321,Cancelled
1123,47,2023-09-20 00:00:00,111,Created
1123,47,2023-09-20 00:20:00,321,Cancelled
1124,34,2023-01-21 00:00:00,111,Created
1124,34,2023-01-21 02:07:00,123,Error
1125,38,2023-06-26 00:00:00,111,Created
1125,38,2023-06-26 02:39:00,321,Cancelled
1126,15,2023-12-17 00:00:00,111,Created
1126,15,2023-12-17 00:23:00,333,Interacted
1127,45,2023-10-20 00:00:00,111,Created
1127,45,2023-10-20 01:05:00,333,Interacted
1128,1,2023-04-29 00:00:00,111,Created
1128,1,2023-04-29 01:34:00,333,Interacted
1129,15,2023-01-02 00:00:00,111,Created
1129,15,2023-01-02 00:30:00,123,Error
1130,48,2023-09-24 00:00:00,111,Created
1130,48,2023-09-24 04:51:00,123,Error
1131,30,2023-07-27 00:00:00,111,Created
1131,30,2023-07-27 03:48:00,123,Error
1132,10,2023-12-17 00:00:00,111,Created
1132,10,2023-12-17 01:29:00,321,Cancelled
1133,44,2023-12-02 00:00:00,111,Created
1133,44,2023-12-02 02:52:00,333,Interacted
1134,39,2023-05-02 00:00:00,111,Created
1134,39,2023-05-02 02:30:00,123,Error
1135,24,2023-02-09 00:00:00,111,Created
1135,24,2023-02-09 01:13:00,321,Cancelled
1136,14,2023-11-20 00:00:00,111,Created
1136,14,2023-11-20 02:58:00,222,Interacted
1136,14,2023-11-20 05:33:00,321,Cancelled
1137,48,2023-08-01 00:00:00,111,Created
1137,48,2023-08-01 00:43:00,321,Cancelled
1138,3,2023-05-20 00:00:00,111,Created
1138,3,2023-05-20 04:25:00,123,Error
1139,32,2023-07-04 00:00:00,111,Created
1139,32,2023-07-04 02:15:00,222,Interacted
1139,32,2023-07-04 07:13:00,123,Error
1140,49,2023-12-08 00:00:00,111,Created
1140,49,2023-12-08 02:31:00,123,Error
1141,3,2023-10-27 00:00:00,111,Created
1141,3,2023-10-27 02:33:00,333,Interacted
1142,12,2023-04-27 00:00:00,111,Created
1142,12,2023-04-27 00:41:00,222,Interacted
1142,12,2023-04-27 03:00:00,321,Cancelled
1143,42,2023-07-10 00:00:00,111,Created
1143,42,2023-07-10 01:36:00,123,Error
1144,20,2023-03-12 00:00:00,111,Created
1144,20,2023-03-12 04:22:00,333,Interacted
1145,41,2023-12-27 00:00:00,111,Created
1145,41,2023-12-27 02:16:00,321,Cancelled
1146,31,2023-12-24 00:00:00,111,Created
1146,31,2023-12-24 01:25:00,222,Interacted
1146,31,2023-12-24 04:09:00,321,Cancelled
1147,39,2023-10-02 00:00:00,111,Created
1147,39,2023-10-02 00:48:00,333,Interacted
1148,14,2023-12-22 00:00:00,111,Created
1148,14,2023-12-22 00:41:00,333,Interacted
1149,48,2023-01-14 00:00:00,111,Created
1149,48,2023-01-14 03:13:00,321,Cancelled
1150,38,2023-01-24 00:00:00,111,Created
1150,38,2023-01-24 04:18:00,123,Error
1151,18,2023-10-23 00:00:00,111,Created
1151,18,2023-10-23 02:53:00,333,Interacted
1152,15,2023-08-19 00:00:00,111,Created
1152,15,2023-08-19 01:36:00,222,Interacted
1152,15,2023-08-19 05:52:00,123,Error
1153,6,2023-10-08 00:00:00,111,Created
1153,6,2023-10-08 03:05:00,123,Error
1154,11,2023-04-18 00:00:00,111,Created
1154,11,2023-04-18 03:24:00,333,Interacted
1155,3,2023-11-08 00:00:00,111,Created
1155,3,2023-11-08 00:23:00,321,Cancelled
1156,10,2023-02-06 00:00:00,111,Created
1156,10,2023-02-06 01:39:00,222,Interacted
1156,10,2023-02-06 02:10:00,321,Cancelled
1157,4,2023-03-10 00:00:00,111,Created
1157,4,2023-03-10 03:17:00,321,Cancelled
1158,24,2023-06-23 00:00:00,111,Created
1158,24,2023-06-23 02:55:00,123,Error
1159,20,2023-08-04 00:00:00,111,Created
1159,20,2023-08-04 00:50:00,321,Cancelled
1160,30,2023-06-21 00:00:00,111,Created
1160,30,2023-06-21 04:29:00,333,Interacted
1161,24,2023-07-10 00:00:00,111,Created
1161,24,2023-07-10 01:10:00,333,Interacted
1162,33,2023-04-20 00:00:00,111,Created
1162,33,2023-04-20 01:39:00,222,Interacted
1162,33,2023-04-20 06:16:00,444,Login Attempted
1162,33,2023-04-20 06:39:00,543,Timeout
1163,46,2023-05-07 00:00:00,111,Created
1163,46,2023-05-07 03:52:00,123,Error
1164,28,2023-10-30 00:00:00,111,Created
1164,28,2023-10-30 04:59:00,321,Cancelled
1165,26,2023-11-02 00:00:00,111,Created
1165,26,2023-11-02 01:39:00,321,Cancelled
1166,22,2023-06-17 00:00:00,111,Created
1166,22,2023-06-17 03:57:00,333,Interacted
1167,31,2023-08-15 00:00:00,111,Created
1167,31,2023-08-15 03:06:00,333,Interacted
1168,32,2023-09-23 00:00:00,111,Created
1168,32,2023-09-23 01:29:00,321,Cancelled
1169,50,2023-04-25 00:00:00,111,Created
1169,50,2023-04-25 00:29:00,222,Interacted
1169,50,2023-04-25 02:45:00,444,Login Attempted
1169,50,2023-04-25 06:14:00,543,Timeout
1170,11,2023-03-29 00:00:00,111,Created
1170,11,2023-03-29 03:56:00,321,Cancelled
1171,36,2023-07-06 00:00:00,111,Created
1171,36,2023-07-06 03:56:00,222,Interacted
1171,36,2023-07-06 05:27:00,321,Cancelled
1172,50,2023-02-06 00:00:00,111,Created
1172,50,2023-02-06 01:48:00,222,Interacted
1172,50,2023-02-06 05:22:00,444,Login Attempted
1172,50,2023-02-06 08:38:00,543,Timeout
1173,20,2023-06-26 00:00:00,111,Created
1173,20,2023-06-26 04:13:00,222,Interacted
1173,20,2023-06-26 07:16:00,321,Cancelled
1174,16,2023-11-17 00:00:00,111,Created
1174,16,2023-11-17 04:30:00,222,Interacted
1174,16,2023-11-17 08:35:00,444,Login Attempted
1174,16,2023-11-17 13:22:00,555,Login Success
1174,16,2023-11-17 14:42:00,666,MFA
1174,16,2023-11-17 16:18:00,777,MFA Success
1174,16,2023-11-17 18:17:00,888,Harvest Started
1174,16,2023-11-17 22:29:00,123,Error
1175,4,2023-01-12 00:00:00,111,Created
1175,4,2023-01-12 00:21:00,222,Interacted
1175,4,2023-01-12 03:19:00,444,Login Attempted
1175,4,2023-01-12 06:24:00,543,Timeout
1176,19,2023-12-25 00:00:00,111,Created
1176,19,2023-12-25 02:57:00,123,Error
1177,23,2023-11-04 00:00:00,111,Created
1177,23,2023-11-04 02:50:00,123,Error
1178,46,2023-09-04 00:00:00,111,Created
1178,46,2023-09-04 02:24:00,333,Interacted
1179,29,2023-12-05 00:00:00,111,Created
1179,29,2023-12-05 01:28:00,333,Interacted
1180,16,2023-05-10 00:00:00,111,Created
1180,16,2023-05-10 02:14:00,222,Interacted
1180,16,2023-05-10 04:04:00,123,Error
1181,18,2023-12-14 00:00:00,111,Created
1181,18,2023-12-14 04:38:00,222,Interacted
1181,18,2023-12-14 08:17:00,123,Error
1182,13,2023-06-11 00:00:00,111,Created
1182,13,2023-06-11 04:22:00,333,Interacted
1183,8,2023-12-27 00:00:00,111,Created
1183,8,2023-12-27 00:46:00,123,Error
1184,22,2023-04-12 00:00:00,111,Created
1184,22,2023-04-12 02:17:00,321,Cancelled
1185,38,2023-03-10 00:00:00,111,Created
1185,38,2023-03-10 01:56:00,321,Cancelled
1186,47,2023-12-23 00:00:00,111,Created
1186,47,2023-12-23 03:06:00,321,Cancelled
1187,33,2023-11-08 00:00:00,111,Created
1187,33,2023-11-08 00:39:00,123,Error
1188,17,2023-04-06 00:00:00,111,Created
1188,17,2023-04-06 01:32:00,222,Interacted
1188,17,2023-04-06 05:48:00,444,Login Attempted
1188,17,2023-04-06 09:06:00,543,Timeout
1189,36,2023-06-12 00:00:00,111,Created
1189,36,2023-06-12 04:14:00,321,Cancelled
1190,3,2023-02-26 00:00:00,111,Created
1190,3,2023-02-26 01:05:00,222,Interacted
1190,3,2023-02-26 04:50:00,444,Login Attempted
1190,3,2023-02-26 09:12:00,543,Timeout
1191,27,2023-01-26 00:00:00,111,Created
1191,27,2023-01-26 03:00:00,333,Interacted
1192,1,2023-10-13 00:00:00,111,Created
1192,1,2023-10-13 02:45:00,222,Interacted
1192,1,2023-10-13 03:44:00,321,Cancelled
1193,48,2023-04-16 00:00:00,111,Created
1193,48,2023-04-16 02:33:00,222,Interacted
1193,48,2023-04-16 06:23:00,321,Cancelled
1194,33,2023-01-04 00:00:00,111,Created
1194,33,2023-01-04 04:34:00,123,Error
1195,8,2023-03-20 00:00:00,111,Created
1195,8,2023-03-20 02:35:00,222,Interacted
1195,8,2023-03-20 04:26:00,444,Login Attempted
1195,8,2023-03-20 06:02:00,543,Timeout
1196,3,2023-12-23 00:00:00,111,Created
1196,3,2023-12-23 02:31:00,321,Cancelled
1197,35,2023-09-11 00:00:00,111,Created
1197,35,2023-09-11 04:31:00,321,Cancelled
1198,13,2023-07-06 00:00:00,111,Created
1198,13,2023-07-06 03:54:00,222,Interacted
1198,13,2023-07-06 07:49:00,123,Error
1199,48,2023-10-19 00:00:00,111,Created
1199,48,2023-10-19 01:00:00,321,Cancelled
1200,11,2023-04-12 00:00:00,111,Created
1200,11,2023-04-12 01:54:00,123,Error
1201,27,2023-06-24 00:00:00,111,Created
1201,27,2023-06-24 03:18:00,123,Error
1202,18,2023-03-29 00:00:00,111,Created
1202,18,2023-03-29 03:07:00,321,Cancelled
1203,4,2023-08-27 00:00:00,111,Created
1203,4,2023-08-27 02:24:00,222,Interacted
1203,4,2023-08-27 04:03:00,123,Error
1204,6,2023-01-19 00:00:00,111,Created
1204,6,2023-01-19 01:27:00,333,Interacted
1205,5,2023-11-20 00:00:00,111,Created
1205,5,2023-11-20 04:36:00,123,Error
1206,26,2023-10-09 00:00:00,111,Created
1206,26,2023-10-09 02:28:00,123,Error
1207,10,2023-08-20 00:00:00,111,Created
1207,10,2023-08-20 04:50:00,333,Interacted
1208,19,2023-12-16 00:00:00,111,Created
1208,19,2023-12-16 04:28:00,222,Interacted
1208,19,2023-12-16 06:16:00,321,Cancelled
1209,19,2023-04-01 00:00:00,111,Created
1209,19,2023-04-01 03:27:00,123,Error
1210,15,2023-12-12 00:00:00,111,Created
1210,15,2023-12-12 02:14:00,123,Error
1211,28,2023-06-15 00:00:00,111,Created
1211,28,2023-06-15 04:11:00,222,Interacted
1211,28,2023-06-15 08:07:00,444,Login Attempted
1211,28,2023-06-15 09:33:00,543,Timeout
1212,46,2023-02-09 00:00:00,111,Created
1212,46,2023-02-09 04:33:00,222,Interacted
1212,46,2023-02-09 05:03:00,444,Login Attempted
1212,46,2023-02-09 06:19:00,543,Timeout
1213,32,2023-07-31 00:00:00,111,Created
1213,32,2023-07-31 00:31:00,222,Interacted
1213,32,2023-07-31 03:22:00,321,Cancelled
1214,14,2023-11-23 00:00:00,111,Created
1214,14,2023-11-23 02:07:00,333,Interacted
1215,3,2023-11-09 00:00:00,111,Created
1215,3,2023-11-09 03:13:00,123,Error
1216,36,2023-02-02 00:00:00,111,Created
1216,36,2023-02-02 03:39:00,321,Cancelled
1217,12,2023-03-22 00:00:00,111,Created
1217,12,2023-03-22 03:24:00,123,Error
1218,25,2023-10-19 00:00:00,111,Created
1218,25,2023-10-19 01:28:00,333,Interacted
1219,50,2023-01-22 00:00:00,111,Created
1219,50,2023-01-22 02:11:00,333,Interacted
1220,19,2023-08-17 00:00:00,111,Created
1220,19,2023-08-17 04:28:00,333,Interacted
1221,29,2023-06-02 00:00:00,111,Created
1221,29,2023-06-02 03:51:00,333,Interacted
1222,30,2023-09-10 00:00:00,111,Created
1222,30,2023-09-10 00:14:00,321,Cancelled
1223,46,2023-01-15 00:00:00,111,Created
1223,46,2023-01-15 02:28:00,222,Interacted
1223,46,2023-01-15 04:23:00,123,Error
1224,38,2023-10-12 00:00:00,111,Created
1224,38,2023-10-12 03:39:00,333,Interacted
1225,44,2023-09-04 00:00:00,111,Created
1225,44,2023-09-04 02:45:00,333,Interacted
1226,25,2023-11-02 00:00:00,111,Created
1226,25,2023-11-02 01:40:00,321,Cancelled
1227,48,2023-03-09 00:00:00,111,Created
1227,48,2023-03-09 03:37:00,333,Interacted
1228,41,2023-01-21 00:00:00,111,Created
1228,41,2023-01-21 00:57:00,222,Interacted
1228,41,2023-01-21 02:40:00,444,Login Attempted
1228,41,2023-01-21 07:10:00,555,Login Success
1228,41,2023-01-21 11:49:00,666,MFA
1228,41,2023-01-21 14:39:00,123,Error
1229,30,2023-07-20 00:00:00,111,Created
1229,30,2023-07-20 01:27:00,333,Interacted
1230,27,2023-08-18 00:00:00,111,Created
1230,27,2023-08-18 03:26:00,222,Interacted
1230,27,2023-08-18 06:56:00,321,Cancelled
1231,17,2023-07-03 00:00:00,111,Created
1231,17,2023-07-03 02:55:00,222,Interacted
1231,17,2023-07-03 04:24:00,123,Error
1232,21,2023-09-25 00:00:00,111,Created
1232,21,2023-09-25 02:40:00,123,Error
1233,47,2023-07-11 00:00:00,111,Created
1233,47,2023-07-11 02:32:00,123,Error
1234,11,2023-07-22 00:00:00,111,Created
1234,11,2023-07-22 02:13:00,222,Interacted
1234,11,2023-07-22 03:00:00,444,Login Attempted
1234,11,2023-07-22 07:20:00,123,Error
1235,3,2023-03-11 00:00:00,111,Created
1235,3,2023-03-11 00:12:00,222,Interacted
1235,3,2023-03-11 02:53:00,123,Error
1236,45,2023-11-04 00:00:00,111,Created
1236,45,2023-11-04 03:28:00,321,Cancelled
1237,39,2023-05-27 00:00:00,111,Created
1237,39,2023-05-27 03:38:00,123,Error
1238,3,2023-09-07 00:00:00,111,Created
1238,3,2023-09-07 02:10:00,321,Cancelled
1239,26,2023-12-11 00:00:00,111,Created
1239,26,2023-12-11 04:49:00,333,Interacted
1240,50,2023-09-12 00:00:00,111,Created
1240,50,2023-09-12 01:35:00,123,Error
1241,7,2023-01-16 00:00:00,111,Created
1241,7,2023-01-16 04:26:00,123,Error
1242,25,2023-09-07 00:00:00,111,Created
1242,25,2023-09-07 03:05:00,321,Cancelled
1243,14,2023-06-03 00:00:00,111,Created
1243,14,2023-06-03 02:14:00,333,Interacted
1244,37,2023-09-06 00:00:00,111,Created
1244,37,2023-09-06 02:11:00,123,Error
1245,22,2023-04-17 00:00:00,111,Created
1245,22,2023-04-17 00:42:00,333,Interacted
1246,15,2023-07-05 00:00:00,111,Created
1246,15,2023-07-05 01:01:00,321,Cancelled
1247,1,2023-01-12 00:00:00,111,Created
1247,1,2023-01-12 00:47:00,222,Interacted
1247,1,2023-01-12 01:46:00,123,Error
1248,13,2023-06-19 00:00:00,111,Created
1248,13,2023-06-19 02:12:00,222,Interacted
1248,13,2023-06-19 02:24:00,444,Login Attempted
1248,13,2023-06-19 03:02:00,123,Error
1249,27,2023-07-06 00:00:00,111,Created
1249,27,2023-07-06 02:59:00,123,Error
1250,12,2023-05-26 00:00:00,111,Created
1250,12,2023-05-26 02:35:00,222,Interacted
1250,12,2023-05-26 05:07:00,321,Cancelled
1251,20,2023-09-01 00:00:00,111,Created
1251,20,2023-09-01 00:48:00,123,Error
1252,48,2023-01-12 00:00:00,111,Created
1252,48,2023-01-12 02:53:00,123,Error
1253,42,2023-11-13 00:00:00,111,Created
1253,42,2023-11-13 03:34:00,321,Cancelled
1254,48,2023-09-27 00:00:00,111,Created
1254,48,2023-09-27 04:04:00,123,Error
1255,18,2023-06-01 00:00:00,111,Created
1255,18,2023-06-01 01:37:00,333,Interacted
1256,16,2023-10-14 00:00:00,111,Created
1256,16,2023-10-14 04:48:00,321,Cancelled
1257,14,2023-10-10 00:00:00,111,Created
1257,14,2023-10-10 02:39:00,123,Error
1258,13,2023-05-22 00:00:00,111,Created
1258,13,2023-05-22 01:42:00,222,Interacted
1258,13,2023-05-22 06:29:00,444,Login Attempted
1258,13,2023-05-22 10:53:00,123,Error
1259,25,2023-01-26 00:00:00,111,Created
1259,25,2023-01-26 02:38:00,321,Cancelled
1260,48,2023-02-19 00:00:00,111,Created
1260,48,2023-02-19 04:16:00,321,Cancelled
1261,31,2023-08-12 00:00:00,111,Created
1261,31,2023-08-12 01:44:00,222,Interacted
1261,31,2023-08-12 06:29:00,321,Cancelled
1262,29,2023-06-27 00:00:00,111,Created
1262,29,2023-06-27 03:30:00,321,Cancelled
1263,21,2023-12-27 00:00:00,111,Created
1263,21,2023-12-27 03:27:00,321,Cancelled
1264,41,2023-06-01 00:00:00,111,Created
1264,41,2023-06-01 03:04:00,222,Interacted
1264,41,2023-06-01 05:48:00,321,Cancelled
1265,19,2023-03-31 00:00:00,111,Created
1265,19,2023-03-31 02:42:00,222,Interacted
1265,19,2023-03-31 07:10:00,321,Cancelled
1266,6,2023-03-20 00:00:00,111,Created
1266,6,2023-03-20 02:52:00,222,Interacted
1266,6,2023-03-20 03:20:00,321,Cancelled
1267,49,2023-12-21 00:00:00,111,Created
1267,49,2023-12-21 00:10:00,321,Cancelled
1268,15,2023-10-08 00:00:00,111,Created
1268,15,2023-10-08 00:32:00,123,Error
1269,25,2023-03-30 00:00:00,111,Created
1269,25,2023-03-30 04:26:00,333,Interacted
1270,46,2023-04-08 00:00:00,111,Created
1270,46,2023-04-08 02:45:00,123,Error
1271,20,2023-01-16 00:00:00,111,Created
1271,20,2023-01-16 02:22:00,321,Cancelled
1272,42,2023-09-19 00:00:00,111,Created
1272,42,2023-09-19 01:18:00,321,Cancelled
1273,43,2023-08-21 00:00:00,111,Created
1273,43,2023-08-21 03:58:00,222,Interacted
1273,43,2023-08-21 08:23:00,321,Cancelled
1274,1,2023-05-03 00:00:00,111,Created
1274,1,2023-05-03 01:59:00,333,Interacted
1275,31,2023-06-25 00:00:00,111,Created
1275,31,2023-06-25 02:16:00,222,Interacted
1275,31,2023-06-25 02:36:00,123,Error
1276,18,2023-01-12 00:00:00,111,Created
1276,18,2023-01-12 04:30:00,321,Cancelled
1277,30,2023-08-07 00:00:00,111,Created
1277,30,2023-08-07 02:51:00,321,Cancelled
1278,49,2023-07-21 00:00:00,111,Created
1278,49,2023-07-21 01:37:00,123,Error
1279,50,2023-01-23 00:00:00,111,Created
1279,50,2023-01-23 00:35:00,123,Error
1280,16,2023-02-02 00:00:00,111,Created
1280,16,2023-02-02 01:10:00,321,Cancelled
1281,32,2023-08-08 00:00:00,111,Created
1281,32,2023-08-08 01:49:00,333,Interacted
1282,46,2023-10-26 00:00:00,111,Created
1282,46,2023-10-26 04:34:00,333,Interacted
1283,1,2023-05-04 00:00:00,111,Created
1283,1,2023-05-04 04:01:00,222,Interacted
1283,1,2023-05-04 04:14:00,321,Cancelled
1284,45,2023-05-15 00:00:00,111,Created
1284,45,2023-05-15 04:38:00,333,Interacted
1285,11,2023-06-15 00:00:00,111,Created
1285,11,2023-06-15 01:58:00,222,Interacted
1285,11,2023-06-15 05:50:00,444,Login Attempted
1285,11,2023-06-15 07:57:00,543,Timeout
1286,39,2023-04-27 00:00:00,111,Created
1286,39,2023-04-27 00:59:00,333,Interacted
1287,34,2023-03-15 00:00:00,111,Created
1287,34,2023-03-15 02:26:00,123,Error
1288,6,2023-06-23 00:00:00,111,Created
1288,6,2023-06-23 04:14:00,321,Cancelled
1289,15,2023-10-22 00:00:00,111,Created
1289,15,2023-10-22 03:38:00,123,Error
1290,9,2023-01-13 00:00:00,111,Created
1290,9,2023-01-13 02:07:00,321,Cancelled
1291,21,2023-04-08 00:00:00,111,Created
1291,21,2023-04-08 04:52:00,333,Interacted
1292,11,2023-06-09 00:00:00,111,Created
1292,11,2023-06-09 03:27:00,333,Interacted
1293,49,2023-09-13 00:00:00,111,Created
1293,49,2023-09-13 04:28:00,333,Interacted
1294,31,2023-07-25 00:00:00,111,Created
1294,31,2023-07-25 03:29:00,333,Interacted
1295,8,2023-07-18 00:00:00,111,Created
1295,8,2023-07-18 01:46:00,321,Cancelled
1296,3,2023-07-04 00:00:00,111,Created
1296,3,2023-07-04 00:29:00,321,Cancelled
1297,42,2023-06-07 00:00:00,111,Created
1297,42,2023-06-07 02:15:00,333,Interacted
1298,25,2023-12-09 00:00:00,111,Created
1298,25,2023-12-09 03:05:00,333,Interacted
1299,43,2023-03-18 00:00:00,111,Created
1299,43,2023-03-18 03:06:00,333,Interacted
1300,15,2023-08-22 00:00:00,111,Created
1300,15,2023-08-22 03:17:00,222,Interacted
1300,15,2023-08-22 04:34:00,123,Error
1301,37,2023-12-27 00:00:00,111,Created
1301,37,2023-12-27 02:13:00,222,Interacted
1301,37,2023-12-27 05:49:00,444,Login Attempted
1301,37,2023-12-27 08:44:00,555,Login Success
1301,37,2023-12-27 12:24:00,666,MFA
1301,37,2023-12-27 12:50:00,123,Error
1302,21,2023-02-03 00:00:00,111,Created
1302,21,2023-02-03 03:29:00,321,Cancelled
1303,39,2023-08-14 00:00:00,111,Created
1303,39,2023-08-14 00:48:00,123,Error
1304,37,2023-07-20 00:00:00,111,Created
1304,37,2023-07-20 01:11:00,123,Error
1305,50,2023-11-12 00:00:00,111,Created
1305,50,2023-11-12 04:40:00,321,Cancelled
1306,48,2023-03-29 00:00:00,111,Created
1306,48,2023-03-29 03:35:00,333,Interacted
1307,30,2023-11-02 00:00:00,111,Created
1307,30,2023-11-02 03:05:00,333,Interacted
1308,47,2023-08-16 00:00:00,111,Created
1308,47,2023-08-16 04:41:00,321,Cancelled
1309,27,2023-01-19 00:00:00,111,Created
1309,27,2023-01-19 00:24:00,321,Cancelled
1310,38,2023-11-05 00:00:00,111,Created
1310,38,2023-11-05 01:34:00,222,Interacted
1310,38,2023-11-05 04:32:00,321,Cancelled
1311,50,2023-11-27 00:00:00,111,Created
1311,50,2023-11-27 04:08:00,222,Interacted
1311,50,2023-11-27 05:25:00,321,Cancelled
1312,20,2023-07-27 00:00:00,111,Created
1312,20,2023-07-27 00:18:00,222,Interacted
1312,20,2023-07-27 03:03:00,444,Login Attempted
1312,20,2023-07-27 06:02:00,123,Error
1313,43,2023-08-09 00:00:00,111,Created
1313,43,2023-08-09 01:56:00,333,Interacted
1314,7,2023-05-23 00:00:00,111,Created
1314,7,2023-05-23 02:28:00,222,Interacted
1314,7,2023-05-23 03:53:00,321,Cancelled
1315,21,2023-05-11 00:00:00,111,Created
1315,21,2023-05-11 02:23:00,123,Error
1316,41,2023-05-12 00:00:00,111,Created
1316,41,2023-05-12 01:37:00,321,Cancelled
1317,2,2023-03-01 00:00:00,111,Created
1317,2,2023-03-01 01:20:00,123,Error
1318,6,2023-06-02 00:00:00,111,Created
1318,6,2023-06-02 02:53:00,333,Interacted
1319,42,2023-09-04 00:00:00,111,Created
1319,42,2023-09-04 04:07:00,321,Cancelled
1320,28,2023-01-23 00:00:00,111,Created
1320,28,2023-01-23 00:14:00,333,Interacted
1321,47,2023-07-17 00:00:00,111,Created
1321,47,2023-07-17 02:34:00,321,Cancelled
1322,14,2023-08-13 00:00:00,111,Created
1322,14,2023-08-13 02:16:00,321,Cancelled
1323,31,2023-01-25 00:00:00,111,Created
1323,31,2023-01-25 01:01:00,222,Interacted
1323,31,2023-01-25 04:29:00,123,Error
1324,8,2023-06-01 00:00:00,111,Created
1324,8,2023-06-01 03:33:00,222,Interacted
1324,8,2023-06-01 07:21:00,321,Cancelled
1325,35,2023-03-31 00:00:00,111,Created
1325,35,2023-03-31 04:31:00,321,Cancelled
1326,19,2023-12-22 00:00:00,111,Created
1326,19,2023-12-22 01:46:00,123,Error
1327,16,2023-12-29 00:00:00,111,Created
1327,16,2023-12-29 02:38:00,321,Cancelled
1328,35,2023-09-29 00:00:00,111,Created
1328,35,2023-09-29 04:59:00,123,Error
1329,17,2023-07-14 00:00:00,111,Created
1329,17,2023-07-14 04:44:00,123,Error
1330,5,2023-05-06 00:00:00,111,Created
1330,5,2023-05-06 04:39:00,321,Cancelled
1331,37,2023-12-25 00:00:00,111,Created
1331,37,2023-12-25 03:40:00,321,Cancelled
1332,6,2023-07-22 00:00:00,111,Created
1332,6,2023-07-22 01:15:00,321,Cancelled
1333,15,2023-05-10 00:00:00,111,Created
1333,15,2023-05-10 04:28:00,333,Interacted
1334,9,2023-11-20 00:00:00,111,Created
1334,9,2023-11-20 00:37:00,123,Error
1335,7,2023-06-13 00:00:00,111,Created
1335,7,2023-06-13 04:32:00,123,Error
1336,33,2023-10-09 00:00:00,111,Created
1336,33,2023-10-09 01:29:00,123,Error
1337,10,2023-03-30 00:00:00,111,Created
1337,10,2023-03-30 02:25:00,321,Cancelled
1338,38,2023-02-22 00:00:00,111,Created
1338,38,2023-02-22 00:37:00,123,Error
1339,13,2023-02-16 00:00:00,111,Created
1339,13,2023-02-16 02:27:00,333,Interacted
1340,2,2023-10-15 00:00:00,111,Created
1340,2,2023-10-15 03:38:00,123,Error
1341,34,2023-02-07 00:00:00,111,Created
1341,34,2023-02-07 00:19:00,333,Interacted
1342,12,2023-07-28 00:00:00,111,Created
1342,12,2023-07-28 03:17:00,222,Interacted
1342,12,2023-07-28 07:47:00,321,Cancelled
1343,36,2023-02-07 00:00:00,111,Created
1343,36,2023-02-07 02:45:00,333,Interacted
1344,30,2023-06-29 00:00:00,111,Created
1344,30,2023-06-29 00:24:00,222,Interacted
1344,30,2023-06-29 02:59:00,444,Login Attempted
1344,30,2023-06-29 03:21:00,123,Error
1345,8,2023-08-15 00:00:00,111,Created
1345,8,2023-08-15 00:21:00,222,Interacted
1345,8,2023-08-15 02:15:00,444,Login Attempted
1345,8,2023-08-15 05:03:00,123,Error
1346,45,2023-07-31 00:00:00,111,Created
1346,45,2023-07-31 01:03:00,333,Interacted
1347,46,2023-02-04 00:00:00,111,Created
1347,46,2023-02-04 00:49:00,333,Interacted
1348,37,2023-05-09 00:00:00,111,Created
1348,37,2023-05-09 01:59:00,333,Interacted
1349,34,2023-10-12 00:00:00,111,Created
1349,34,2023-10-12 00:36:00,222,Interacted
1349,34,2023-10-12 05:09:00,123,Error
1350,6,2023-06-23 00:00:00,111,Created
1350,6,2023-06-23 01:46:00,222,Interacted
1350,6,2023-06-23 02:17:00,444,Login Attempted
1350,6,2023-06-23 02:48:00,123,Error
